111234442233,11;10,331761,15.4411
111234442323,11;5,412390,19.2192
111234442332,11;6,363861,16.9223
111234443223,11;7,363934,16.9374
111234443232,11;4,413878,19.267
111234443322,11;10,328090,15.2419
111242233344,11;8,310036,14.4389
111242233434,11;9,378827,17.6076
111242233443,11;9,343116,15.8998
111242234334,11;5,357787,16.626
111242234343,10;9,421653,19.633
111242234433,11;8,355123,16.5421
111242243334,11;9,342346,15.9341
111242243343,11;10,352592,16.4402
111242243433,11;10,383551,17.8696
111242244333,11;8,308688,14.3538
111242323344,10;6,371070,17.2609
111242323434,10;6,464011,21.6047
111242323443,11;7,420185,19.52
111242324334,11;7,412780,19.1689
111242324343,10;9,466969,21.7086
111242324433,11;10,384769,17.8839
111242332344,10;8,393031,18.3193
111242332434,10;9,430352,20.0096
111242332443,11;8,380407,17.6611
111242333244,11;6,356041,16.6029
111242333424,11;9,392307,18.2742
111242333442,11;8,352835,16.3763
111242334234,10;9,433512,20.1505
111242334243,11;8,434863,20.2098
111242334324,10;7,420048,19.6048
111242334342,11;10,421860,19.6353
111242334423,11;9,377763,17.5672
111242334432,11;7,374378,17.4077
111242342334,11;7,410273,19.0838
111242342343,10;9,462219,21.5205
111242342433,10;6,442667,20.6977
111242343234,10;6,468226,21.7931
111242343243,10;6,462245,21.5294
111242343324,10;6,403852,18.808
111242343342,10;6,397397,18.5404
111242343423,10;9,456790,21.2909
111242343432,10;5,456980,21.3413
111242344233,11;6,409229,19.1082
111242344323,11;10,427343,19.9078
111242344332,11;8,376433,17.4592
111242423334,11;1,386791,17.974
111242423343,10;8,391214,18.2087
111242423433,10;6,426355,19.866
111242424333,11;6,394590,18.4139
111242432334,10;9,402260,18.6796
111242432343,10;7,464357,21.6245
111242432433,10;7,446414,20.7671
111242433234,10;7,425017,19.7451
111242433243,10;7,440097,20.4644
111242433324,11;10,381699,17.7638
111242433342,11;10,384089,17.9072
111242433423,10;8,437666,20.404
111242433432,10;6,426612,19.8452
111242434233,10;7,450240,20.9459
111242434323,10;8,464592,21.6326
111242434332,10;8,407205,18.918
111242442333,11;9,341000,15.8875
111242443233,10;7,389079,18.099
111242443323,10;8,353709,16.4396
111242443332,11;7,345295,16.0371
111243223344,11;5,361876,16.8068
111243223434,10;8,451736,21.0093
111243223443,11;6,400253,18.5861
111243224334,11;8,408710,18.99
111243224343,11;7,463188,21.5483
111243224433,11;7,372590,17.3371
111243232344,10;6,452210,21.0262
111243232434,10;7,481268,22.3815
111243232443,11;10,438497,20.3945
111243233244,11;9,396660,18.4852
111243233424,11;9,428135,19.9224
111243233442,11;8,392606,18.1951
111243234234,10;9,475328,22.0927
111243234243,10;9,494374,23.0222
111243234324,10;8,480721,22.4073
111243234342,10;7,494695,23.0024
111243234423,11;10,435985,20.2896
111243234432,11;5,435206,20.255
111243242334,11;7,430307,19.9679
111243242343,10;7,477981,22.232
111243242433,10;6,457929,21.3095
111243243234,10;7,483684,22.5217
111243243243,10;7,468169,21.7889
111243243324,10;7,431291,20.0687
111243243342,11;3,429803,19.9796
111243243423,10;9,474210,22.0672
111243243432,10;7,481677,22.431
111243244233,11;8,406658,18.9192
111243244323,10;7,438459,20.4255
111243244332,11;7,391643,18.1435
111243322344,11;7,381621,17.792
111243322434,10;8,420381,19.5255
111243322443,11;10,375872,17.4596
111243323244,10;8,415588,19.3668
111243323424,10;7,447175,20.7985
111243323442,11;10,410436,19.0868
111243324234,10;8,455886,21.1786
111243324243,10;3,460436,21.4417
111243324324,10;8,454664,21.1801
111243324342,11;8,473897,22.0459
111243324423,11;10,403335,18.7407
111243324432,11;3,414854,19.2822
111243332244,11;9,331761,15.4198
111243332424,11;5,412390,19.1821
111243332442,11;6,363861,16.916
111243334224,11;9,363934,16.9146
111243334242,11;4,413878,19.2425
111243334422,11;10,328090,15.2488
111243342234,10;8,412655,19.1611
111243342243,11;7,406483,18.8843
111243342324,10;8,462041,21.4814
111243342342,10;7,452495,21.0711
111243342423,10;7,451041,20.9863
111243342432,10;8,454572,21.1418
111243343224,11;7,401305,18.6535
111243343242,10;5,442301,20.5811
111243343422,10;6,409810,19.0799
111243344223,11;8,366745,17.0064
111243344232,10;7,412204,19.1667
111243344322,11;6,373702,17.4175
111243422334,11;8,388018,18.0289
111243422343,10;9,443493,20.628
111243422433,11;6,414444,19.2822
111243423234,10;7,477205,22.1841
111243423243,10;7,477752,22.2188
111243423324,10;7,425659,19.7955
111243423342,11;3,438004,20.3658
111243423423,10;7,475742,22.1638
111243423432,10;7,486126,22.626
111243424233,10;7,449520,20.9208
111243424323,10;7,478786,22.2682
111243424332,11;6,435536,20.2322
111243432234,11;10,430737,20.017
111243432243,11;5,439360,20.4362
111243432324,12;12,483222,22.4752
111243432342,10;9,483723,22.5479
111243432423,10;7,490108,22.8321
111243432432,10;8,476571,22.182
111243433224,11;9,385886,17.8643
111243433242,11;10,432414,20.1166
111243433422,11;9,398279,18.5434
111243434223,11;6,434130,20.1784
111243434232,10;8,476649,22.17
111243434322,10;7,450571,20.939
111243442233,11;10,357658,16.6207
111243442323,10;8,435757,20.2865
111243442332,11;6,383134,17.8202
111243443223,11;10,379586,17.6336
111243443232,10;9,431571,20.0827
111243443322,11;8,348592,16.1838
111244223334,10;8,319361,14.8492
111244223343,11;10,331619,15.4413
111244223433,10;6,363023,16.8694
111244224333,11;10,319091,14.8545
111244232334,10;9,370764,17.2348
111244232343,10;6,431215,20.0882
111244232433,10;7,414227,19.2827
111244233234,10;7,386602,17.9699
111244233243,10;8,399746,18.5958
111244233324,11;5,346449,16.1736
111244233342,11;5,353708,16.486
111244233423,10;7,402447,18.7229
111244233432,10;7,392736,18.2494
111244234233,10;7,413190,19.226
111244234323,10;8,433417,20.2077
111244234332,10;7,379409,17.6768
111244242333,11;4,349557,16.2867
111244243233,10;7,388190,18.0758
111244243323,11;3,358097,16.6945
111244243332,11;6,356565,16.576
111244322334,11;8,353054,16.378
111244322343,11;9,404663,18.8199
111244322433,11;10,387074,18.0162
111244323234,10;7,431993,20.1106
111244323243,10;9,435257,20.2733
111244323324,10;8,376040,17.5205
111244323342,10;7,386243,17.956
111244323423,11;8,439127,20.4121
111244323432,10;7,446076,20.782
111244324233,11;6,417172,19.4166
111244324323,10;8,440373,20.5028
111244324332,11;6,396996,18.456
111244332234,11;7,352797,16.3947
111244332243,11;9,360301,16.7685
111244332324,10;8,393285,18.2902
111244332342,10;7,398478,18.5205
111244332423,10;7,406463,18.9076
111244332432,10;9,404777,18.8181
111244333224,11;6,329274,15.2904
111244333242,11;10,367362,17.097
111244333422,11;5,330923,15.3949
111244334223,11;8,357909,16.6287
111244334232,10;8,402242,18.6988
111244334322,10;8,369862,17.209
111244342233,11;7,362798,16.8467
111244342323,11;3,432835,20.1525
111244342332,11;3,380592,17.6764
111244343223,11;8,387133,17.9689
111244343232,11;9,429622,20.0338
111244343322,10;8,345257,16.0537
111244422333,11;7,284507,13.2559
111244423233,10;7,349627,16.3225
111244423323,10;9,319563,14.9205
111244423332,11;8,308296,14.3999
111244432233,10;9,327762,15.3032
111244432323,10;9,386998,18.0438
111244432332,10;8,330345,15.3872
111244433223,11;9,316551,14.689
111244433232,11;6,350930,16.3427
111244433322,11;5,283851,13.2524
111322233444,11;8,284507,13.2708
111322234344,10;7,349627,16.3153
111322234434,10;8,319563,14.9076
111322234443,11;8,308296,14.3786
111322243344,10;9,327762,15.2859
111322243434,10;8,386998,18.0333
111322243443,10;5,330345,15.3667
111322244334,11;8,316551,14.7091
111322244343,11;4,350930,16.3338
111322244433,11;5,283851,13.2518
111322323444,11;7,349557,16.2913
111322324344,10;9,388190,18.1034
111322324434,11;3,358097,16.6772
111322324443,11;7,356565,16.58
111322332444,11;4,319091,14.8694
111322334244,10;6,363023,16.9101
111322334424,11;10,331619,15.4148
111322334442,10;7,319361,14.8276
111322342344,10;9,413190,19.2339
111322342434,10;7,433417,20.1774
111322342443,10;8,379409,17.6275
111322343244,10;9,414227,19.2873
111322343424,10;8,431215,20.1161
111322343442,10;7,370764,17.2584
111322344234,10;6,402447,18.7121
111322344243,10;8,392736,18.271
111322344324,10;6,399746,18.5813
111322344342,10;6,386602,17.98
111322344423,11;6,353708,16.473
111322344432,11;6,346449,16.1655
111322423344,11;10,362798,16.8806
111322423434,11;4,432835,20.1392
111322423443,11;4,380592,17.6695
111322424334,11;6,387133,17.9901
111322424343,11;9,429622,19.995
111322424433,10;8,345257,16.0543
111322432344,11;6,417172,19.4382
111322432434,10;7,440373,20.4964
111322432443,11;9,396996,18.4781
111322433244,11;10,387074,18.0395
111322433424,11;10,404663,18.8424
111322433442,11;9,353054,16.4282
111322434234,11;8,439127,20.4719
111322434243,10;7,446076,20.8121
111322434324,10;6,435257,20.3199
111322434342,10;5,431993,20.1643
111322434423,10;8,386243,18.0805
111322434432,10;9,376040,17.5479
111322442334,11;10,357909,16.7278
111322442343,10;7,402242,18.7089
111322442433,10;7,369862,17.222
111322443234,10;7,406463,18.913
111322443243,10;8,404777,18.857
111322443324,11;10,360301,16.8043
111322443342,11;7,352797,16.4074
111322443423,10;7,398478,18.5777
111322443432,10;6,393285,18.3261
111322444233,11;6,330923,15.4044
111322444323,11;10,367362,17.0944
111322444332,11;8,329274,15.2685
111323223444,11;10,341000,15.8847
111323224344,10;6,389079,18.1407
111323224434,10;8,353709,16.4521
111323224443,11;7,345295,16.0486
111323232444,11;4,394590,18.3821
111323234244,10;8,426355,19.8394
111323234424,10;8,391214,18.2107
111323234442,11;1,386791,17.948
111323242344,10;7,450240,20.9552
111323242434,10;7,464592,21.6822
111323242443,10;6,407205,18.941
111323243244,10;7,446414,20.8071
111323243424,10;8,464357,21.6304
111323243442,10;7,402260,18.6939
111323244234,10;8,437666,20.38
111323244243,10;7,426612,19.8412
111323244324,10;6,440097,20.4601
111323244342,10;6,425017,19.7383
111323244423,11;5,384089,17.9183
111323244432,11;5,381699,17.7708
111323322444,11;10,308688,14.3961
111323324244,11;9,383551,17.8912
111323324424,11;10,352592,16.449
111323324442,11;10,342346,15.9789
111323342244,11;9,355123,16.5899
111323342424,10;9,421653,19.666
111323342442,11;7,357787,16.6466
111323344224,11;10,343116,15.9151
111323344242,11;7,378827,17.6419
111323344422,11;8,310036,14.4759
111323422344,11;9,409229,19.0588
111323422434,11;10,427343,19.9059
111323422443,11;10,376433,17.4741
111323423244,10;8,442667,20.5838
111323423424,10;9,462219,21.5092
111323423442,11;7,410273,19.0485
111323424234,10;8,456790,21.2421
111323424243,10;7,456980,21.2537
111323424324,10;8,462245,21.5309
111323424342,10;7,468226,21.7967
111323424423,10;8,397397,18.4816
111323424432,10;7,403852,18.8521
111323432244,11;10,384769,17.9841
111323432424,10;9,466969,21.8226
111323432442,11;7,412780,19.1757
111323434224,11;7,420185,19.5283
111323434242,10;7,464011,21.6685
111323434422,10;8,371070,17.315
111323442234,11;9,377763,17.5871
111323442243,11;7,374378,17.3884
111323442324,11;8,434863,20.247
111323442342,10;9,433512,20.1611
111323442423,11;8,421860,19.6241
111323442432,10;7,420048,19.536
111323443224,11;10,380407,17.6709
111323443242,10;9,430352,20.0256
111323443422,10;8,393031,18.284
111323444223,11;8,352835,16.3753
111323444232,11;8,392307,18.25
111323444322,11;5,356041,16.5681
111324223344,11;9,357658,16.6203
111324223434,10;6,435757,20.2671
111324223443,11;7,383134,17.7844
111324224334,11;10,379586,17.6323
111324224343,10;9,431571,20.0693
111324224433,11;8,348592,16.198
111324232344,10;6,449520,20.9289
111324232434,10;6,478786,22.2897
111324232443,11;5,435536,20.2722
111324233244,11;10,414444,19.3178
111324233424,10;8,443493,20.6306
111324233442,11;4,388018,17.9898
111324234234,10;8,475742,22.1432
111324234243,10;8,486126,22.6042
111324234324,10;8,477752,22.2381
111324234342,10;8,477205,22.1781
111324234423,11;10,438004,20.3721
111324234432,10;9,425659,19.8139
111324242334,11;6,434130,20.1571
111324242343,10;7,476649,22.1994
111324242433,10;7,450571,20.9783
111324243234,10;8,490108,22.8132
111324243243,10;8,476571,22.1657
111324243324,11;10,439360,20.4226
111324243342,11;7,430737,20.0131
111324243423,10;9,483723,22.5718
111324243432,12;12,483222,22.4746
111324244233,11;7,398279,18.5279
111324244323,11;10,432414,20.1666
111324244332,11;9,385886,17.9447
111324322344,11;5,406658,18.9227
111324322434,10;9,438459,20.4358
111324322443,11;5,391643,18.1693
111324323244,10;8,457929,21.3932
111324323424,10;7,477981,22.2758
111324323442,11;4,430307,19.9707
111324324234,10;8,474210,22.0792
111324324243,10;8,481677,22.4281
111324324324,10;8,468169,21.8463
111324324342,10;8,483684,22.5571
111324324423,11;5,429803,19.9892
111324324432,10;9,431291,20.0725
111324332244,11;9,372590,17.3317
111324332424,11;10,463188,21.5557
111324332442,11;10,408710,18.9938
111324334224,11;10,400253,18.592
111324334242,10;9,451736,21.0143
111324334422,11;5,361876,16.8067
111324342234,11;10,435985,20.2605
111324342243,11;4,435206,20.2607
111324342324,10;9,494374,23.0338
111324342342,10;7,475328,22.122
111324342423,10;8,494695,22.9904
111324342432,10;9,480721,22.3518
111324343224,11;6,438497,20.3623
111324343242,10;5,481268,22.4118
111324343422,10;8,452210,21.0195
111324344223,11;10,392606,18.1953
111324344232,11;8,428135,19.9164
111324344322,11;9,396660,18.4392
111324422334,11;8,366745,16.9881
111324422343,10;9,412204,19.1742
111324422433,11;8,373702,17.3878
111324423234,10;8,451041,20.9912
111324423243,10;7,454572,21.1704
111324423324,11;10,406483,18.8852
111324423342,10;9,412655,19.1821
111324423423,10;8,452495,21.1214
111324423432,10;7,462041,21.5266
111324424233,10;7,409810,19.1078
111324424323,10;8,442301,20.6421
111324424332,11;10,401305,18.7619
111324432234,11;5,403335,18.8512
111324432243,11;5,414854,19.3399
111324432324,10;9,460436,21.4179
111324432342,10;9,455886,21.2843
111324432423,11;7,473897,22.0868
111324432432,10;7,454664,21.1329
111324433224,11;5,375872,17.4228
111324433242,10;9,420381,19.5962
111324433422,11;9,381621,17.794
111324434223,11;5,410436,19.0732
111324434232,10;8,447175,20.7789
111324434322,10;8,415588,19.3527
111324442233,11;10,328090,15.2872
111324442323,11;5,413878,19.3058
111324442332,11;5,363934,16.9582
111324443223,11;6,363861,16.9243
111324443232,11;4,412390,19.1952
111324443322,11;10,331761,15.4177
111332223444,11;7,282815,13.1502
111332224344,10;6,326787,15.184
111332224434,10;8,292622,13.5861
111332224443,10;9,283348,13.129
111332232444,11;10,323941,15.0322
111332234244,11;9,359643,16.6957
111332234424,11;10,325821,15.0999
111332234442,11;6,316167,14.6271
111332242344,10;7,370348,17.1773
111332242434,10;7,376700,17.4865
111332242443,10;6,326773,15.1139
111332243244,10;7,371559,17.2194
111332243424,10;6,387958,17.9814
111332243442,11;7,328510,15.1934
111332244234,10;6,356790,16.5225
111332244243,10;6,346372,16.0282
111332244324,10;6,368784,17.056
111332244342,10;6,355718,16.4749
111332244423,11;5,309422,14.343
111332244432,10;8,313591,14.5593
111332322444,11;10,300915,13.9895
111332324244,11;7,381252,17.7372
111332324424,11;10,348682,16.1895
111332324442,11;10,337590,15.6847
111332342244,11;8,347522,16.1231
111332342424,11;10,403200,18.7123
111332342442,11;6,342580,15.8925
111332344224,11;9,325196,15.0975
111332344242,11;10,364802,16.981
111332344422,11;7,309788,14.3698
111332422344,11;8,357863,16.6402
111332422434,11;10,378860,17.6261
111332422443,11;9,337544,15.6941
111332423244,11;5,409486,19.0838
111332423424,10;9,430395,19.9685
111332423442,11;9,384377,17.8383
111332424234,10;8,419861,19.559
111332424243,10;7,425363,19.7994
111332424324,11;10,428637,19.8706
111332424342,10;7,437786,20.3107
111332424423,10;8,369249,17.1626
111332424432,10;7,372594,17.3496
111332432244,11;8,367258,17.0781
111332432424,11;10,437014,20.3025
111332432442,11;7,386416,17.9464
111332434224,11;6,398338,18.4928
111332434242,11;10,439890,20.4239
111332434422,10;8,356739,16.5583
111332442234,10;8,344270,15.9804
111332442243,10;6,346480,16.0676
111332442324,10;6,409704,19.0152
111332442342,10;5,401893,18.6426
111332442423,10;6,390245,18.1271
111332442432,10;6,388646,18.0469
111332443224,11;8,361865,16.7856
111332443242,10;7,401415,18.6681
111332443422,10;8,375929,17.4478
111332444223,11;10,318399,14.7323
111332444232,11;8,353866,16.458
